0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,LONGITUDE,LATITUDE,ALTITUDE,FLOOR,BUILDINGID
-90.0,-84.3125,-85.02272727272727,-83.31818181818181,-80.5925925925926,-100.5,-82.19117647058823,-84.13953488372093,-90.73076923076923,-83.44827586206897,-105.66666666666667,-110.0,-83.07317073170732,-110.0,-91.25,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,16.3,8.57,0.0,1.0,1.0
-91.5,-84.95744680851064,-83.31428571428572,-89.22222222222223,-83.41379310344827,-105.71428571428571,-88.0,-86.7,-90.14814814814815,-87.22222222222223,-110.0,-110.0,-85.05555555555556,-110.0,-92.26315789473684,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,16.18,5.53,0.0,1.0,1.0
-89.1,-84.52941176470588,-80.0952380952381,-85.5,-86.125,-103.83333333333333,-83.91358024691358,-88.13725490196079,-91.76190476190476,-76.45238095238095,-98.3,-110.0,-79.76363636363637,-110.0,-86.29729729729729,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,13.17,5.56,0.0,1.0,1.0
-93.8,-87.13888888888889,-76.16666666666667,-88.9,-80.54385964912281,-97.0909090909091,-88.21538461538462,-86.74285714285715,-90.46428571428571,-76.45238095238095,-101.5,-110.0,-83.97435897435898,-110.0,-88.92857142857143,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,10.99,5.56,0.0,1.0,1.0
-87.83333333333333,-83.2,-76.11940298507463,-81.70270270270271,-85.61702127659575,-92.96,-86.92307692307692,-84.31428571428572,-88.65625,-79.94594594594595,-96.25,-110.0,-84.53846153846153,-110.0,-87.95833333333333,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,9.0,5.56,0.0,1.0,1.0
-91.03846153846153,-81.47727272727273,-81.82978723404256,-83.91176470588235,-83.48275862068965,-95.5,-85.91111111111111,-89.06451612903226,-88.41176470588235,-81.575,-96.0,-110.0,-86.8,-110.0,-81.17857142857143,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,5.9,8.58,0.0,1.0,1.0
-92.44444444444444,-80.82692307692308,-84.69444444444444,-84.08888888888889,-87.4047619047619,-96.21428571428571,-84.26229508196721,-87.75675675675676,-80.6,-80.53846153846153,-95.92857142857143,-110.0,-89.44444444444444,-110.0,-88.13333333333334,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,5.88,11.34,0.0,1.0,1.0
-90.0625,-74.18032786885246,-86.83783783783784,-84.19672131147541,-90.36,-100.16666666666667,-89.3076923076923,-81.83720930232558,-85.2,-85.925,-100.375,-110.0,-92.23809523809524,-110.0,-88.64444444444445,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,6.05,16.1,0.0,1.0,1.0
-96.3125,-73.38,-87.23809523809524,-84.33333333333333,-86.9090909090909,-101.875,-90.3953488372093,-85.86046511627907,-81.42222222222222,-82.26530612244898,-103.28571428571429,-110.0,-91.59375,-110.0,-84.61224489795919,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,5.59,16.92,0.0,1.0,1.0
-90.13333333333334,-79.20833333333333,-87.55,-77.85526315789474,-87.25,-93.33333333333333,-86.8936170212766,-82.75409836065573,-88.2127659574468,-83.77272727272727,-105.14285714285714,-110.0,-83.9622641509434,-110.0,-85.25925925925925,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,10.96,16.16,0.0,1.0,1.0
-91.06666666666666,-82.72093023255815,-85.075,-80.08510638297872,-85.54838709677419,-98.27272727272727,-86.61904761904762,-83.47169811320755,-88.06451612903226,-86.1875,-95.55555555555556,-110.0,-84.51219512195122,-110.0,-86.4375,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,13.47,16.16,0.0,1.0,1.0
-86.26923076923077,-82.45652173913044,-84.82758620689656,-80.60975609756098,-86.35135135135135,-92.31818181818181,-82.72,-83.82051282051282,-90.88571428571429,-79.0,-98.22222222222223,-110.0,-83.15094339622641,-110.0,-89.53125,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,11.23,11.25,0.0,1.0,1.0
-91.25,-81.23684210526316,-86.0,-85.34146341463415,-87.35483870967742,-98.5,-83.04918032786885,-81.8,-86.47368421052632,-80.82926829268293,-96.73333333333333,-110.0,-82.02,-110.0,-87.97619047619048,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,11.04,13.79,0.0,1.0,1.0
-94.9,-82.41935483870968,-88.625,-85.94285714285714,-85.66666666666667,-94.0,-84.8108108108108,-81.89285714285714,-90.48484848484848,-79.84313725490196,-95.76923076923077,-110.0,-81.62790697674419,-110.0,-84.6470588235294,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,14.03,11.24,0.0,1.0,1.0
-89.11111111111111,-84.48387096774194,-79.31818181818181,-86.11111111111111,-83.32142857142857,-92.1304347826087,-84.0,-84.21875,-90.34285714285714,-80.6923076923077,-95.875,-110.0,-84.0925925925926,-110.0,-85.39393939393939,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,10.92,7.76,0.0,1.0,1.0
-92.5925925925926,-81.46511627906976,-86.72972972972973,-83.85185185185185,-87.5,-94.61111111111111,-86.21951219512195,-83.91071428571429,-81.89285714285714,-81.4375,-94.21052631578948,-110.0,-84.175,-110.0,-85.93103448275862,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,8.18,10.49,0.0,1.0,1.0
-90.63157894736842,-79.93023255813954,-85.9047619047619,-80.40816326530613,-84.6774193548387,-96.83333333333333,-85.85714285714286,-81.24324324324324,-79.18604651162791,-82.38888888888889,-101.44444444444444,-110.0,-84.69565217391305,-110.0,-85.28571428571429,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,8.11,13.6,0.0,1.0,1.0
-85.16763005780346,-99.0,-97.30434782608695,-98.72727272727273,-98.57142857142857,-91.15053763440861,-96.45833333333333,-97.47619047619048,-107.83333333333333,-94.0,-92.51764705882353,-110.0,-104.71428571428571,-110.0,-110.0,-94.64285714285714,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,23.87,23.85,1.75,1.0,1.0
-85.87383177570094,-110.0,-110.0,-110.0,-110.0,-98.16666666666667,-105.0,-110.0,-110.0,-108.0,-103.5,-110.0,-110.0,-110.0,-110.0,-90.1963190184049,-110.0,-110.0,-110.0,-110.0,-95.88,-110.0,-96.75,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,32.74,23.6,1.75,1.0,1.0
-86.63507109004739,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-86.64171122994652,-110.0,-110.0,-110.0,-107.66666666666667,-92.73809523809524,-110.0,-96.41176470588235,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,37.77,23.54,1.75,1.0,1.0
-89.76744186046511,-93.26190476190476,-95.24324324324324,-101.9090909090909,-98.14285714285714,-88.5,-86.5625,-89.98611111111111,-96.47619047619048,-88.93,-86.94285714285714,-110.0,-92.1774193548387,-110.0,-94.20689655172414,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,21.4,19.56,3.5,1.0,1.0
-90.12820512820512,-90.83333333333333,-91.67857142857143,-101.0,-99.06666666666666,-82.5241935483871,-87.56410256410257,-89.58208955223881,-93.42857142857143,-84.856,-87.75,-110.0,-92.8641975308642,-110.0,-93.17948717948718,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,19.24,20.44,3.5,1.0,1.0
-91.38983050847457,-90.13157894736842,-86.46808510638297,-94.03030303030303,-91.86842105263158,-81.54545454545455,-87.09638554216868,-88.50549450549451,-89.2,-83.94366197183099,-90.56179775280899,-110.0,-85.65408805031447,-110.0,-89.84,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,18.53,18.39,3.5,1.0,1.0
-96.18181818181819,-82.22857142857143,-86.30952380952381,-88.48387096774194,-86.20588235294117,-82.94339622641509,-84.39682539682539,-79.07142857142857,-89.3030303030303,-84.2127659574468,-92.92592592592592,-110.0,-80.38805970149254,-110.0,-87.95833333333333,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,16.28,16.18,3.5,1.0,1.0
-94.91666666666667,-82.58333333333333,-84.44444444444444,-85.41176470588235,-86.53333333333333,-89.64285714285714,-79.8135593220339,-82.42307692307692,-89.47368421052632,-80.8076923076923,-93.95,-110.0,-81.5576923076923,-110.0,-91.05882352941177,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,16.24,13.21,3.5,1.0,1.0
-101.1,-84.38888888888889,-83.76666666666667,-87.75757575757575,-84.52777777777777,-92.14285714285714,-85.73469387755102,-86.08333333333333,-86.21621621621621,-75.79729729729729,-96.92857142857143,-110.0,-84.07142857142857,-110.0,-87.6,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,16.27,11.32,3.5,1.0,1.0
-104.14285714285714,-85.58333333333333,-83.85416666666667,-91.2,-87.21428571428571,-94.8,-85.91304347826087,-84.78571428571429,-89.0,-74.171875,-95.04545454545455,-110.0,-81.61538461538461,-110.0,-89.75,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,16.18,5.53,3.5,1.0,1.0
-95.26666666666667,-86.43478260869566,-78.88135593220339,-86.79310344827586,-84.46808510638297,-90.0,-84.21951219512195,-84.83333333333333,-85.63333333333334,-75.53846153846153,-91.5,-110.0,-80.91176470588235,-110.0,-83.04918032786885,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,13.17,5.56,3.5,1.0,1.0
-99.0,-89.20833333333333,-85.83783783783784,-86.58620689655173,-88.19444444444444,-99.7,-86.52083333333333,-86.94736842105263,-80.3529411764706,-77.04761904761905,-91.48148148148148,-110.0,-86.6875,-110.0,-83.72368421052632,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,6.0,5.56,3.5,1.0,1.0
-95.71428571428571,-85.13953488372093,-83.55813953488372,-85.775,-87.44186046511628,-95.75,-84.525,-81.71698113207547,-79.06060606060606,-78.17307692307692,-92.37037037037037,-110.0,-84.88461538461539,-110.0,-82.7536231884058,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,5.9,8.58,3.5,1.0,1.0
-95.22222222222223,-83.42105263157895,-84.80392156862744,-83.58536585365853,-89.125,-95.0,-82.61016949152543,-83.08163265306122,-81.93548387096774,-80.18032786885246,-94.58823529411765,-110.0,-83.8409090909091,-110.0,-86.3061224489796,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,5.88,11.34,3.5,1.0,1.0
-98.8,-81.19148936170212,-84.73809523809524,-84.66666666666667,-89.4054054054054,-95.8,-81.28846153846153,-75.42647058823529,-86.08823529411765,-77.46969696969697,-94.64285714285714,-110.0,-83.52083333333333,-110.0,-83.3913043478261,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,5.92,13.27,3.5,1.0,1.0
-102.0,-75.2156862745098,-89.75,-85.21739130434783,-90.71875,-93.76190476190476,-79.34482758620689,-76.54385964912281,-88.82608695652173,-81.0625,-96.23076923076923,-110.0,-85.79545454545455,-110.0,-85.55555555555556,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,6.05,16.1,3.5,1.0,1.0
-98.33333333333333,-77.87931034482759,-83.53658536585365,-79.9047619047619,-86.15384615384616,-93.26666666666667,-79.66666666666667,-75.50746268656717,-87.06666666666666,-80.73076923076923,-91.85,-110.0,-79.0,-110.0,-85.15555555555555,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,8.95,16.06,3.5,1.0,1.0
-104.33333333333333,-86.05405405405405,-85.43181818181819,-84.08571428571429,-87.625,-88.03571428571429,-81.0,-81.29787234042553,-87.96296296296296,-79.37735849056604,-94.08333333333333,-110.0,-85.16,-110.0,-86.8529411764706,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,13.47,16.16,3.5,1.0,1.0
-88.85039370078741,-97.92857142857143,-96.14285714285714,-110.0,-107.66666666666667,-91.48484848484848,-91.03896103896103,-94.28333333333333,-98.26315789473684,-95.453125,-86.525,-110.0,-95.84375,-110.0,-102.14285714285714,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,23.87,23.85,5.25,1.0,1.0
-96.875,-110.0,-100.81818181818181,-110.0,-110.0,-94.80952380952381,-101.71428571428571,-93.77777777777777,-110.0,-97.58333333333333,-82.27272727272727,-110.0,-91.6774193548387,-110.0,-93.95238095238095,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,23.74,19.82,7.0,1.0,1.0
-95.55555555555556,-97.3,-94.42105263157895,-107.16666666666667,-107.83333333333333,-87.24137931034483,-98.25,-92.08108108108108,-95.92307692307692,-96.42857142857143,-77.25,-110.0,-88.62790697674419,-110.0,-89.78260869565217,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,21.4,19.56,7.0,1.0,1.0
-99.4,-100.25,-97.92307692307692,-110.0,-110.0,-86.93939393939394,-98.5,-94.95454545454545,-95.82352941176471,-95.19047619047619,-72.21311475409836,-110.0,-86.25641025641026,-110.0,-92.89655172413794,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.33333333333333,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,19.24,20.44,7.0,1.0,1.0
-96.91666666666667,-94.33333333333333,-91.22727272727273,-107.5,-95.6470588235294,-81.9,-94.0,-89.91666666666667,-94.4375,-91.15686274509804,-78.86666666666666,-110.0,-87.83333333333333,-110.0,-88.05714285714286,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,18.53,18.39,7.0,1.0,1.0
-105.71428571428571,-84.275,-87.26829268292683,-89.2,-92.45833333333333,-100.4,-86.42857142857143,-83.78048780487805,-90.69767441860465,-85.50769230769231,-88.39682539682539,-110.0,-83.39655172413794,-110.0,-84.66666666666667,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,16.24,13.21,7.0,1.0,1.0
-99.8,-86.1470588235294,-86.85365853658537,-89.81481481481481,-90.72413793103448,-99.8,-89.11428571428571,-82.24489795918367,-90.93333333333334,-84.12698412698413,-89.08928571428571,-110.0,-78.66101694915254,-110.0,-84.85454545454546,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,16.27,11.32,7.0,1.0,1.0
-103.14285714285714,-85.20833333333333,-88.48648648648648,-90.10526315789474,-88.76666666666667,-101.85714285714286,-83.43181818181819,-83.29629629629629,-93.8,-80.01190476190476,-89.93333333333334,-110.0,-80.0,-110.0,-73.41935483870968,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,16.3,8.57,7.0,1.0,1.0
-107.83333333333333,-86.125,-89.66666666666667,-93.3103448275862,-91.54545454545455,-98.3076923076923,-85.15189873417721,-86.70588235294117,-92.29166666666667,-81.29885057471265,-86.78260869565217,-110.0,-82.91176470588235,-110.0,-80.31884057971014,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,16.18,5.53,7.0,1.0,1.0
-101.0,-84.20588235294117,-90.82142857142857,-88.81481481481481,-88.81818181818181,-106.5,-85.22727272727273,-85.82857142857142,-91.84210526315789,-81.67213114754098,-85.58181818181818,-110.0,-80.09375,-110.0,-84.55319148936171,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,13.17,5.56,7.0,1.0,1.0
-105.85714285714286,-88.39285714285714,-90.79310344827586,-89.73913043478261,-83.0,-98.53846153846153,-82.23913043478261,-88.02857142857142,-90.0,-79.13432835820896,-90.84782608695652,-110.0,-81.11111111111111,-110.0,-80.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,10.99,5.56,7.0,1.0,1.0
-102.125,-89.95238095238095,-90.25,-86.47058823529412,-87.64516129032258,-96.85714285714286,-85.08333333333333,-89.0909090909091,-87.25925925925925,-85.92727272727272,-85.20454545454545,-110.0,-84.296875,-110.0,-83.09756097560975,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,9.0,5.56,7.0,1.0,1.0
-110.0,-92.32,-93.22222222222223,-87.0,-87.41463414634147,-110.0,-88.18181818181819,-89.92857142857143,-92.88235294117646,-76.36986301369863,-90.13888888888889,-110.0,-83.75925925925925,-110.0,-83.6923076923077,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,6.0,5.56,7.0,1.0,1.0
-104.5,-92.25,-86.73684210526316,-91.36363636363636,-91.67857142857143,-98.58333333333333,-83.81012658227849,-90.55555555555556,-85.35135135135135,-85.91071428571429,-90.30952380952381,-110.0,-80.85365853658537,-110.0,-87.58823529411765,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,5.88,11.34,7.0,1.0,1.0
-106.28571428571429,-86.61111111111111,-85.36585365853658,-91.95238095238095,-88.1470588235294,-99.9090909090909,-83.14285714285714,-80.08333333333333,-91.34482758620689,-84.65,-91.48717948717949,-110.0,-72.25454545454545,-110.0,-84.32142857142857,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,5.92,13.27,7.0,1.0,1.0
-110.0,-90.16,-88.35483870967742,-89.61538461538461,-91.54838709677419,-101.33333333333333,-87.1842105263158,-85.51219512195122,-86.02631578947368,-88.87037037037037,-91.15384615384616,-110.0,-74.6470588235294,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,6.05,16.1,7.0,1.0,1.0
-110.0,-89.25,-88.78125,-94.5909090909091,-88.90322580645162,-101.88888888888889,-88.54347826086956,-86.45652173913044,-85.8048780487805,-85.83333333333333,-89.67307692307692,-110.0,-77.48611111111111,-110.0,-87.84375,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,5.59,16.92,7.0,1.0,1.0
-110.0,-90.6923076923077,-93.37931034482759,-97.46666666666667,-95.04545454545455,-110.0,-89.3265306122449,-90.15151515151516,-89.08333333333333,-89.91176470588235,-87.91836734693878,-110.0,-80.11111111111111,-110.0,-91.41379310344827,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,5.54,19.32,7.0,1.0,1.0
-110.0,-86.03333333333333,-85.12820512820512,-87.69565217391305,-86.83333333333333,-99.5,-81.57971014492753,-84.85714285714286,-84.11428571428571,-82.76190476190476,-87.34883720930233,-110.0,-75.5625,-110.0,-83.84615384615384,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,8.95,16.06,7.0,1.0,1.0
-107.83333333333333,-85.54285714285714,-87.13793103448276,-90.16666666666667,-89.75675675675676,-99.88888888888889,-87.24137931034483,-85.85,-87.59375,-82.50943396226415,-83.73076923076923,-110.0,-80.15254237288136,-110.0,-83.5,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,13.47,16.16,7.0,1.0,1.0
