0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,LONGITUDE,LATITUDE,ALTITUDE,FLOOR,BUILDINGID
-53.0,-59.0,-82.0,-67.0,-73.0,-79.0,100.0,-86.0,-87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-49.0,-58.0,-79.0,-66.0,-75.0,-77.0,-70.0,-82.0,-88.0,-90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-49.0,-55.0,-85.0,-66.0,-73.0,-78.0,-78.0,-80.0,-87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-48.0,-60.0,-81.0,-64.0,-72.0,100.0,-70.0,-79.0,-85.0,-90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-48.0,-56.0,100.0,100.0,-71.0,100.0,-75.0,-77.0,-87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
100.0,-58.0,-80.0,100.0,-72.0,100.0,-69.0,-77.0,-89.0,-95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-52.0,-55.0,-76.0,-67.0,-72.0,-79.0,-71.0,-72.0,-88.0,-91.0,-94.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-51.0,-57.0,-76.0,-68.0,-72.0,-79.0,-72.0,-75.0,-90.0,-90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-50.0,-57.0,-77.0,-68.0,-71.0,-87.0,-73.0,-77.0,-86.0,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-47.0,-54.0,-76.0,-65.0,-72.0,-78.0,-76.0,-77.0,-85.0,-90.0,-89.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-45.0,-54.0,-77.0,-65.0,-71.0,-78.0,-72.0,-78.0,-87.0,-90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-61.0,-53.0,-81.0,100.0,-72.0,100.0,100.0,-79.0,-85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-45.0,-55.0,-80.0,-65.0,-73.0,-78.0,-71.0,-78.0,-87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-51.0,-54.0,-80.0,-67.0,-71.0,-80.0,-72.0,-78.0,-87.0,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-51.0,-53.0,100.0,-66.0,100.0,-78.0,-70.0,100.0,-86.0,100.0,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
100.0,-56.0,-77.0,100.0,-72.0,-79.0,-71.0,-78.0,-89.0,-90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-47.0,-57.0,-82.0,-68.0,-72.0,-79.0,-73.0,-78.0,-91.0,100.0,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-47.0,-58.0,-76.0,-67.0,-70.0,-80.0,-73.0,-78.0,-86.0,-90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
100.0,-59.0,-78.0,100.0,-70.0,100.0,-70.0,-80.0,-92.0,-92.0,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-48.0,-59.0,-81.0,-68.0,-71.0,100.0,-69.0,-79.0,-84.0,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-53.0,-52.0,-81.0,-62.0,100.0,-78.0,-68.0,-78.0,-88.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-50.0,-50.0,-85.0,-63.0,-71.0,-78.0,-69.0,-79.0,-84.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
100.0,-51.0,-77.0,100.0,-73.0,-80.0,-77.0,-78.0,100.0,-92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-54.0,-57.0,-75.0,-65.0,-71.0,100.0,-75.0,-80.0,-85.0,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-51.0,-53.0,-80.0,-65.0,100.0,-80.0,-69.0,-79.0,-87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-53.0,-56.0,-84.0,-63.0,-76.0,100.0,-81.0,-82.0,-86.0,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-47.0,-59.0,-79.0,-66.0,-74.0,100.0,-70.0,-83.0,-84.0,100.0,100.0,-92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-51.0,-55.0,-76.0,-62.0,-74.0,-79.0,-78.0,-83.0,-89.0,-90.0,-89.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-50.0,-55.0,-80.0,-63.0,100.0,100.0,-76.0,-83.0,-90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-50.0,-59.0,-78.0,-68.0,-72.0,100.0,-73.0,-81.0,-88.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-47.0,-60.0,-76.0,-67.0,-73.0,100.0,-72.0,-82.0,-85.0,-89.0,100.0,-92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-52.0,-54.0,-78.0,-67.0,-73.0,-78.0,-72.0,-82.0,-85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
100.0,-54.0,-78.0,100.0,100.0,100.0,-73.0,-84.0,-85.0,-90.0,-90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-50.0,-60.0,-77.0,-67.0,-74.0,-77.0,-70.0,-81.0,-85.0,-90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-52.0,-55.0,-81.0,-70.0,-74.0,100.0,-70.0,-83.0,-86.0,-87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-51.0,-48.0,-77.0,-70.0,-72.0,-76.0,-87.0,-85.0,-86.0,-89.0,100.0,-90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-50.0,-48.0,-74.0,-63.0,-74.0,-75.0,-76.0,-82.0,-90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-51.0,-49.0,-73.0,-71.0,-77.0,-75.0,-77.0,-81.0,-84.0,-89.0,100.0,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-49.0,-53.0,-77.0,-82.0,100.0,100.0,-75.0,-81.0,-90.0,-90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-46.0,-55.0,-74.0,-69.0,100.0,100.0,-74.0,-86.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-47.0,-50.0,-79.0,-68.0,-73.0,100.0,-67.0,-80.0,-85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-54.0,-52.0,100.0,-63.0,-73.0,-80.0,-66.0,-75.0,-87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
100.0,-54.0,-76.0,100.0,-72.0,-80.0,-68.0,-75.0,-88.0,-88.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-53.0,-57.0,-77.0,-64.0,-72.0,-80.0,-72.0,-78.0,-91.0,100.0,-89.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-52.0,-55.0,-75.0,-67.0,-73.0,-79.0,-69.0,-78.0,-90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-46.0,-50.0,100.0,-66.0,100.0,-79.0,-70.0,-76.0,-88.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-46.0,-51.0,-84.0,100.0,-72.0,100.0,-69.0,-76.0,-88.0,-89.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-46.0,-51.0,-75.0,-65.0,100.0,-81.0,-68.0,-76.0,-87.0,-90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-47.0,-55.0,-82.0,-65.0,-72.0,100.0,-70.0,-76.0,-85.0,-90.0,-81.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-45.0,100.0,-75.0,100.0,-71.0,100.0,-71.0,-78.0,-86.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-54.0,-50.0,-76.0,-60.0,-76.0,-77.0,-75.0,-77.0,-89.0,-92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-53.0,-51.0,-83.0,-67.0,-77.0,-80.0,-69.0,-79.0,-88.0,-90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-48.0,-53.0,-78.0,-61.0,100.0,100.0,-72.0,-78.0,-85.0,-94.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-49.0,-53.0,100.0,-61.0,100.0,100.0,-69.0,-78.0,-85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-49.0,-53.0,-78.0,-60.0,-76.0,100.0,-69.0,-79.0,-88.0,100.0,100.0,-92.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-49.0,-54.0,100.0,-63.0,100.0,100.0,-71.0,-76.0,-86.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-49.0,-51.0,-78.0,100.0,-76.0,-79.0,-72.0,100.0,-85.0,-89.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-52.0,-52.0,-79.0,-68.0,-72.0,-79.0,-74.0,-78.0,-90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-53.0,-54.0,-74.0,-67.0,-71.0,-79.0,-78.0,-79.0,-86.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-46.0,-60.0,-74.0,-63.0,100.0,-82.0,100.0,100.0,-89.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-47.0,-55.0,-71.0,-65.0,-72.0,-77.0,-76.0,-79.0,-84.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-48.0,-54.0,-78.0,-71.0,-74.0,-80.0,-70.0,-78.0,-83.0,-91.0,-95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-47.0,-54.0,-81.0,-70.0,-75.0,-81.0,-69.0,-76.0,-87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
100.0,-53.0,-80.0,-66.0,-71.0,-84.0,-69.0,100.0,-87.0,-91.0,-92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-52.0,-53.0,-81.0,-66.0,-72.0,100.0,-73.0,-75.0,-88.0,-92.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-52.0,-55.0,-78.0,-66.0,-70.0,-79.0,-73.0,-76.0,-90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-51.0,-54.0,-84.0,-67.0,-70.0,100.0,-74.0,-79.0,-89.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-52.0,-55.0,-82.0,-69.0,-72.0,100.0,-69.0,-78.0,-85.0,-92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-52.0,-53.0,-79.0,-68.0,-70.0,100.0,-69.0,-75.0,-87.0,-91.0,-94.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-47.0,-53.0,-81.0,-69.0,-72.0,100.0,-70.0,-77.0,-88.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-47.0,-54.0,-79.0,-66.0,-70.0,-80.0,-71.0,-75.0,-90.0,-92.0,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-51.0,-56.0,-78.0,-68.0,-71.0,100.0,-71.0,-80.0,-87.0,-91.0,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-51.0,-54.0,-80.0,-72.0,-73.0,-80.0,-73.0,-78.0,-85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-51.0,-56.0,-78.0,-70.0,100.0,-79.0,-73.0,-79.0,-86.0,-89.0,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-47.0,-55.0,-80.0,-71.0,-71.0,-80.0,-71.0,100.0,-85.0,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-46.0,-54.0,-79.0,-69.0,-72.0,100.0,-69.0,-79.0,-90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-53.0,-54.0,-79.0,-67.0,-73.0,-82.0,-70.0,-79.0,-84.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
-51.0,-55.0,-81.0,100.0,-72.0,-80.0,-70.0,-81.0,-94.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-23.5,-10.75,0.0,0.0,0.0
